id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,venue,match_date,ball_result,matches_date_1
335984,1,12,1,M Rawat,RA Jadeja,R Bhatia,0,0,0,1,bowled,M Rawat,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,02-05-2016,dot,02-05-2016
335984,1,12,2,D Salunkhe,RA Jadeja,R Bhatia,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,03-05-2016,boundary,03-05-2016
335984,1,12,3,D Salunkhe,RA Jadeja,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,04-05-2016,other,04-05-2016
335984,1,12,4,RA Jadeja,D Salunkhe,R Bhatia,0,2,2,0,NA,NA,NA,wides,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,05-05-2016,other,05-05-2016
335984,1,12,5,D Salunkhe,RA Jadeja,R Bhatia,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",06-05-2016,dot,06-05-2016
335984,1,12,6,D Salunkhe,RA Jadeja,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,07-05-2016,other,07-05-2016
335984,1,12,7,RA Jadeja,D Salunkhe,R Bhatia,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",07-05-2016,other,07-05-2016
335984,1,13,1,RA Jadeja,D Salunkhe,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,08-05-2016,boundary,08-05-2016
335984,1,13,2,RA Jadeja,D Salunkhe,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,08-05-2016,other,08-05-2016
335984,1,13,3,D Salunkhe,RA Jadeja,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",09-05-2016,other,09-05-2016
335984,1,13,4,RA Jadeja,D Salunkhe,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,10-05-2016,dot,10-05-2016
335984,1,13,5,RA Jadeja,D Salunkhe,B Geeves,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,11-05-2016,other,11-05-2016
335984,1,13,6,D Salunkhe,RA Jadeja,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",12-05-2016,dot,12-05-2016
335984,1,14,1,RA Jadeja,D Salunkhe,DL Vettori,6,0,6,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,13-05-2016,boundary,13-05-2016
335984,1,14,2,RA Jadeja,D Salunkhe,DL Vettori,0,0,0,1,bowled,RA Jadeja,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,14-05-2016,dot,14-05-2016
335984,1,14,3,SK Warne,D Salunkhe,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,14-05-2016,dot,14-05-2016
335984,1,14,4,SK Warne,D Salunkhe,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Moha",15-05-2016,other,15-05-2016
335984,1,14,5,D Salunkhe,SK Warne,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,15-05-2016,other,15-05-2016
335984,1,14,6,SK Warne,D Salunkhe,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,16-05-2016,other,16-05-2016
335984,1,15,1,SK Warne,D Salunkhe,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,17-05-2016,dot,17-05-2016
335984,1,15,2,SK Warne,D Salunkhe,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,18-05-2016,dot,18-05-2016
335984,1,15,3,SK Warne,D Salunkhe,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Green Park,19-05-2016,boundary,19-05-2016
335984,1,15,4,SK Warne,D Salunkhe,B Geeves,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,20-05-2016,dot,20-05-2016
335984,1,15,5,SK Warne,D Salunkhe,B Geeves,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadiu,21-05-2016,boundary,21-05-2016
335984,1,15,6,SK Warne,D Salunkhe,B Geeves,2,0,2,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Green Park,21-05-2016,other,21-05-2016
335984,1,16,1,D Salunkhe,SK Warne,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,22-05-2016,other,22-05-2016
335984,1,16,2,SK Warne,D Salunkhe,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,22-05-2016,dot,22-05-2016
335984,1,16,3,SK Warne,D Salunkhe,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,24-05-2016,other,24-05-2016
335984,1,16,4,D Salunkhe,SK Warne,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,25-05-2016,dot,25-05-2016
335984,1,16,5,D Salunkhe,SK Warne,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,27-05-2016,other,27-05-2016
335984,1,16,6,SK Warne,D Salunkhe,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,29-05-2016,other,29-05-2016
335984,1,17,1,SK Warne,D Salunkhe,MF Maharoof,0,0,0,1,bowled,SK Warne,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",05-04-2017,dot,05-04-2017
335984,1,17,2,SK Trivedi,D Salunkhe,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,06-04-2017,dot,06-04-2017
335984,1,17,3,SK Trivedi,D Salunkhe,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,07-04-2017,dot,07-04-2017
335984,1,17,4,SK Trivedi,D Salunkhe,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Holkar Cricket Stadium,08-04-2017,dot,08-04-2017
335984,1,17,5,SK Trivedi,D Salunkhe,MF Maharoof,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M.Chinnaswamy Stadium,08-04-2017,other,08-04-2017
335984,1,17,6,D Salunkhe,SK Trivedi,MF Maharoof,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",09-04-2017,dot,09-04-2017
335984,1,18,1,SK Trivedi,D Salunkhe,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,09-04-2017,dot,09-04-2017
335984,1,18,2,SK Trivedi,D Salunkhe,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Holkar Cricket Stadium,10-04-2017,other,10-04-2017
335984,1,18,3,D Salunkhe,SK Trivedi,DL Vettori,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Maharashtra Cricket Association Stadium,11-04-2017,boundary,11-04-2017
335984,1,18,4,D Salunkhe,SK Trivedi,DL Vettori,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,12-04-2017,boundary,12-04-2017
335984,1,18,5,D Salunkhe,SK Trivedi,DL Vettori,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,13-04-2017,dot,13-04-2017
335984,1,18,6,D Salunkhe,SK Trivedi,DL Vettori,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,14-04-2017,other,14-04-2017
335984,1,19,1,D Salunkhe,SK Trivedi,GD McGrath,4,0,4,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Saurashtra Cricket Association Stadium,14-04-2017,boundary,14-04-2017
335984,1,19,2,D Salunkhe,SK Trivedi,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Eden Gardens,15-04-2017,dot,15-04-2017
335984,1,19,3,D Salunkhe,SK Trivedi,GD McGrath,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,15-04-2017,other,15-04-2017
335984,1,19,4,SK Trivedi,D Salunkhe,GD McGrath,1,0,1,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Wankhede Stadium,16-04-2017,other,16-04-2017
335984,1,19,5,D Salunkhe,SK Trivedi,GD McGrath,2,0,2,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,M Chinnaswamy Stadium,16-04-2017,other,16-04-2017
335984,1,19,6,D Salunkhe,SK Trivedi,GD McGrath,0,0,0,0,NA,NA,NA,NA,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,17-04-2017,dot,17-04-2017
335984,2,0,1,G Gambhir,V Sehwag,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",17-04-2017,dot,17-04-2017
335984,2,0,2,G Gambhir,V Sehwag,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Saurashtra Cricket Association Stadium,18-04-2017,dot,18-04-2017
335984,2,0,3,G Gambhir,V Sehwag,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",19-04-2017,dot,19-04-2017
335984,2,0,4,G Gambhir,V Sehwag,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Holkar Cricket Stadium,20-04-2017,dot,20-04-2017
335984,2,0,5,G Gambhir,V Sehwag,MM Patel,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,21-04-2017,boundary,21-04-2017
335984,2,0,6,G Gambhir,V Sehwag,MM Patel,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,22-04-2017,boundary,22-04-2017
335984,2,1,1,V Sehwag,G Gambhir,SR Watson,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,22-04-2017,boundary,22-04-2017
335984,2,1,2,V Sehwag,G Gambhir,SR Watson,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Saurashtra Cricket Association Stadium,23-04-2017,boundary,23-04-2017
335984,2,1,3,V Sehwag,G Gambhir,SR Watson,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,23-04-2017,boundary,23-04-2017
335984,2,1,4,V Sehwag,G Gambhir,SR Watson,0,0,0,1,bowled,V Sehwag,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,24-04-2017,dot,24-04-2017
335984,2,1,5,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,26-04-2017,dot,26-04-2017
335984,2,1,6,S Dhawan,G Gambhir,SR Watson,0,1,1,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,M Chinnaswamy Stadium,27-04-2017,other,27-04-2017
335984,2,1,7,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,28-04-2017,dot,28-04-2017
335984,2,2,1,G Gambhir,S Dhawan,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",28-04-2017,dot,28-04-2017
335984,2,2,2,G Gambhir,S Dhawan,MM Patel,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,29-04-2017,boundary,29-04-2017
335984,2,2,3,G Gambhir,S Dhawan,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Saurashtra Cricket Association Stadium,29-04-2017,dot,29-04-2017
335984,2,2,4,G Gambhir,S Dhawan,MM Patel,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",30-04-2017,other,30-04-2017
335984,2,2,5,S Dhawan,G Gambhir,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",30-04-2017,dot,30-04-2017
335984,2,2,6,S Dhawan,G Gambhir,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,01-05-2017,dot,01-05-2017
335984,2,3,1,G Gambhir,S Dhawan,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,01-05-2017,other,01-05-2017
335984,2,3,2,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,02-05-2017,dot,02-05-2017
335984,2,3,3,S Dhawan,G Gambhir,SR Watson,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,03-05-2017,boundary,03-05-2017
335984,2,3,4,S Dhawan,G Gambhir,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,04-05-2017,other,04-05-2017
335984,2,3,5,G Gambhir,S Dhawan,SR Watson,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M Chinnaswamy Stadium,05-05-2017,boundary,05-05-2017
335984,2,3,6,G Gambhir,S Dhawan,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",06-05-2017,dot,06-05-2017
335984,2,4,1,S Dhawan,G Gambhir,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,06-05-2017,dot,06-05-2017
335984,2,4,2,S Dhawan,G Gambhir,MM Patel,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M Chinnaswamy Stadium,07-05-2017,other,07-05-2017
335984,2,4,3,G Gambhir,S Dhawan,MM Patel,6,0,6,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",07-05-2017,boundary,07-05-2017
335984,2,4,4,G Gambhir,S Dhawan,MM Patel,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",08-05-2017,boundary,08-05-2017
335984,2,4,5,G Gambhir,S Dhawan,MM Patel,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",09-05-2017,dot,09-05-2017
335984,2,4,6,G Gambhir,S Dhawan,MM Patel,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Green Park,10-05-2017,other,10-05-2017
335984,2,5,1,G Gambhir,S Dhawan,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,11-05-2017,dot,11-05-2017
335984,2,5,2,G Gambhir,S Dhawan,SK Trivedi,0,1,1,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,12-05-2017,other,12-05-2017
335984,2,5,3,G Gambhir,S Dhawan,SK Trivedi,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Green Park,13-05-2017,other,13-05-2017
335984,2,5,4,S Dhawan,G Gambhir,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,13-05-2017,dot,13-05-2017
335984,2,5,5,S Dhawan,G Gambhir,SK Trivedi,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,14-05-2017,boundary,14-05-2017
335984,2,5,6,S Dhawan,G Gambhir,SK Trivedi,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,14-05-2017,other,14-05-2017
335984,2,5,7,G Gambhir,S Dhawan,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,16-05-2017,dot,16-05-2017
335984,2,6,1,S Dhawan,G Gambhir,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M Chinnaswamy Stadium,17-05-2017,other,17-05-2017
335984,2,6,2,G Gambhir,S Dhawan,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M Chinnaswamy Stadium,19-05-2017,other,19-05-2017
335984,2,6,3,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",21-05-2017,dot,21-05-2017
335984,2,6,4,S Dhawan,G Gambhir,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,07-04-2018,dot,07-04-2018
335984,2,6,5,S Dhawan,G Gambhir,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",08-04-2018,other,08-04-2018
335984,2,6,6,G Gambhir,S Dhawan,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,08-04-2018,other,08-04-2018
335984,2,7,1,G Gambhir,S Dhawan,SK Trivedi,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",09-04-2018,other,09-04-2018
335984,2,7,2,S Dhawan,G Gambhir,SK Trivedi,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",10-04-2018,boundary,10-04-2018
335984,2,7,3,S Dhawan,G Gambhir,SK Trivedi,0,1,1,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,11-04-2018,other,11-04-2018
335984,2,7,4,S Dhawan,G Gambhir,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",12-04-2018,dot,12-04-2018
335984,2,7,5,S Dhawan,G Gambhir,SK Trivedi,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,13-04-2018,boundary,13-04-2018
335984,2,7,6,S Dhawan,G Gambhir,SK Trivedi,2,0,2,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,14-04-2018,other,14-04-2018
335984,2,7,7,S Dhawan,G Gambhir,SK Trivedi,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,14-04-2018,dot,14-04-2018
335984,2,8,1,G Gambhir,S Dhawan,SK Warne,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,15-04-2018,dot,15-04-2018
335984,2,8,2,G Gambhir,S Dhawan,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",15-04-2018,other,15-04-2018
335984,2,8,3,S Dhawan,G Gambhir,SK Warne,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,16-04-2018,boundary,16-04-2018
335984,2,8,4,S Dhawan,G Gambhir,SK Warne,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,17-04-2018,dot,17-04-2018
335984,2,8,5,S Dhawan,G Gambhir,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,18-04-2018,other,18-04-2018
335984,2,8,6,G Gambhir,S Dhawan,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Punjab Cricket Association IS Bindra Stadium, Moha",19-04-2018,other,19-04-2018
335984,2,9,1,G Gambhir,S Dhawan,YK Pathan,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,20-04-2018,dot,20-04-2018
335984,2,9,2,G Gambhir,S Dhawan,YK Pathan,0,1,1,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,Eden Gardens,21-04-2018,other,21-04-2018
335984,2,9,3,G Gambhir,S Dhawan,YK Pathan,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,21-04-2018,boundary,21-04-2018
335984,2,9,4,G Gambhir,S Dhawan,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",22-04-2018,other,22-04-2018
335984,2,9,5,S Dhawan,G Gambhir,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,22-04-2018,other,22-04-2018
335984,2,9,6,G Gambhir,S Dhawan,YK Pathan,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,23-04-2018,dot,23-04-2018
335984,2,9,7,G Gambhir,S Dhawan,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,24-04-2018,other,24-04-2018
335984,2,10,1,G Gambhir,S Dhawan,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,25-04-2018,other,25-04-2018
335984,2,10,2,S Dhawan,G Gambhir,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",26-04-2018,other,26-04-2018
335984,2,10,3,G Gambhir,S Dhawan,SK Warne,4,0,4,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,27-04-2018,boundary,27-04-2018
335984,2,10,4,G Gambhir,S Dhawan,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,28-04-2018,other,28-04-2018
335984,2,10,5,S Dhawan,G Gambhir,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,29-04-2018,other,29-04-2018
335984,2,10,6,G Gambhir,S Dhawan,SK Warne,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,29-04-2018,other,29-04-2018
335984,2,11,1,G Gambhir,S Dhawan,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,30-04-2018,other,30-04-2018
335984,2,11,2,S Dhawan,G Gambhir,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,M.Chinnaswamy Stadium,01-05-2018,other,01-05-2018
335984,2,11,3,G Gambhir,S Dhawan,YK Pathan,2,0,2,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,02-05-2018,other,02-05-2018
335984,2,11,4,G Gambhir,S Dhawan,YK Pathan,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Eden Gardens,03-05-2018,other,03-05-2018
335984,2,11,5,S Dhawan,G Gambhir,YK Pathan,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Holkar Cricket Stadium,04-05-2018,dot,04-05-2018
335984,2,11,6,S Dhawan,G Gambhir,YK Pathan,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Maharashtra Cricket Association Stadium,05-05-2018,dot,05-05-2018
335984,2,12,1,G Gambhir,S Dhawan,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",05-05-2018,other,05-05-2018
335984,2,12,2,S Dhawan,G Gambhir,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,06-05-2018,other,06-05-2018
335984,2,12,3,G Gambhir,S Dhawan,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Holkar Cricket Stadium,06-05-2018,other,06-05-2018
335984,2,12,4,S Dhawan,G Gambhir,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",07-05-2018,other,07-05-2018
335984,2,12,5,G Gambhir,S Dhawan,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,08-05-2018,other,08-05-2018
335984,2,12,6,S Dhawan,G Gambhir,D Salunkhe,0,5,5,0,NA,NA,NA,wides,Delhi Daredevils,Rajasthan Royals,Eden Gardens,09-05-2018,boundary,09-05-2018
335984,2,12,7,S Dhawan,G Gambhir,D Salunkhe,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,10-05-2018,other,10-05-2018
335984,2,13,1,S Dhawan,G Gambhir,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,11-05-2018,other,11-05-2018
335984,2,13,2,G Gambhir,S Dhawan,SR Watson,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Holkar Cricket Stadium,12-05-2018,dot,12-05-2018
335984,2,13,3,G Gambhir,S Dhawan,SR Watson,1,0,1,0,NA,NA,NA,NA,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,12-05-2018,other,12-05-2018
